location,target,unit,type,bin_start_incl,bin_end_notincl,value
Delaware,Season peak percentage,percent,Bin,0.1,0.2,0.008868140421093641
Delaware,Season peak percentage,percent,Bin,0.2,0.3,0.009278876228206513
Delaware,Season peak percentage,percent,Bin,0.3,0.4,0.009688813896992787
Delaware,Season peak percentage,percent,Bin,0.4,0.5,0.010096933927620932
Delaware,Season peak percentage,percent,Bin,0.5,0.6,0.01050224841052816
Delaware,Season peak percentage,percent,Bin,0.6,0.7,0.010903820591182115
Delaware,Season peak percentage,percent,Bin,0.7,0.8,0.01130076362443028
Delaware,Season peak percentage,percent,Bin,0.8,0.9,0.01169214907967136
Delaware,Season peak percentage,percent,Bin,0.9,1,0.012077233053271977
Delaware,Season peak percentage,percent,Bin,1,1.1,0.012455268625181813
Delaware,Season peak percentage,percent,Bin,1.1,1.2,0.012825458133143034
Delaware,Season peak percentage,percent,Bin,1.2,1.3,0.013187135776109509
Delaware,Season peak percentage,percent,Bin,1.3,1.4,0.013539455895331417
Delaware,Season peak percentage,percent,Bin,1.4,1.5,0.013881751395669092
Delaware,Season peak percentage,percent,Bin,1.5,1.6,0.014213369406959532
Delaware,Season peak percentage,percent,Bin,1.6,1.7,0.014533586841423064
Delaware,Season peak percentage,percent,Bin,1.7,1.8,0.014841609225335606
Delaware,Season peak percentage,percent,Bin,1.8,1.9,0.01513672322928238
Delaware,Season peak percentage,percent,Bin,1.9,2,0.015417983041278867
Delaware,Season peak percentage,percent,Bin,2,2.1,0.01568474892739853
Delaware,Season peak percentage,percent,Bin,2.1,2.2,0.01593623296163093
Delaware,Season peak percentage,percent,Bin,2.2,2.3,0.01617154106801473
Delaware,Season peak percentage,percent,Bin,2.3,2.4,0.016389831706647356
Delaware,Season peak percentage,percent,Bin,2.4,2.5,0.016590172541796053
Delaware,Season peak percentage,percent,Bin,2.5,2.6,0.01677176407551089
Delaware,Season peak percentage,percent,Bin,2.6,2.7,0.016933908878331076
Delaware,Season peak percentage,percent,Bin,2.7,2.8,0.017075843061054807
Delaware,Season peak percentage,percent,Bin,2.8,2.9,0.01719668716161187
Delaware,Season peak percentage,percent,Bin,2.9,3,0.017295810845717147
Delaware,Season peak percentage,percent,Bin,3,3.1,0.017372480226150688
Delaware,Season peak percentage,percent,Bin,3.1,3.2,0.01742630575559641
Delaware,Season peak percentage,percent,Bin,3.2,3.3,0.017456866905761665
Delaware,Season peak percentage,percent,Bin,3.3,3.4,0.017463760264807664
Delaware,Season peak percentage,percent,Bin,3.4,3.5,0.017446542857499702
Delaware,Season peak percentage,percent,Bin,3.5,3.6,0.01740516693259601
Delaware,Season peak percentage,percent,Bin,3.6,3.7,0.017339501248845944
Delaware,Season peak percentage,percent,Bin,3.7,3.8,0.01724974950765728
Delaware,Season peak percentage,percent,Bin,3.8,3.9,0.01713604351569437
Delaware,Season peak percentage,percent,Bin,3.9,4,0.016998483760026446
Delaware,Season peak percentage,percent,Bin,4,4.1,0.01683736310497926
Delaware,Season peak percentage,percent,Bin,4.1,4.2,0.01665323840244774
Delaware,Season peak percentage,percent,Bin,4.2,4.3,0.0164466344631488
Delaware,Season peak percentage,percent,Bin,4.3,4.4,0.01621824920252858
Delaware,Season peak percentage,percent,Bin,4.4,4.5,0.015968728631016494
Delaware,Season peak percentage,percent,Bin,4.5,4.6,0.015698587719008103
Delaware,Season peak percentage,percent,Bin,4.6,4.7,0.015408898639605142
Delaware,Season peak percentage,percent,Bin,4.7,4.8,0.015100479877038601
Delaware,Season peak percentage,percent,Bin,4.8,4.9,0.014774361349979807
Delaware,Season peak percentage,percent,Bin,4.9,5,0.01443154249275373
Delaware,Season peak percentage,percent,Bin,5,5.1,0.01407297909060249
Delaware,Season peak percentage,percent,Bin,5.1,5.2,0.013699704960861822
Delaware,Season peak percentage,percent,Bin,5.2,5.3,0.013313076845787225
Delaware,Season peak percentage,percent,Bin,5.3,5.4,0.01291419683944623
Delaware,Season peak percentage,percent,Bin,5.4,5.5,0.012504386571545437
Delaware,Season peak percentage,percent,Bin,5.5,5.6,0.012084888533126009
Delaware,Season peak percentage,percent,Bin,5.6,5.7,0.011656931641079444
Delaware,Season peak percentage,percent,Bin,5.7,5.8,0.011222001541361177
Delaware,Season peak percentage,percent,Bin,5.8,5.9,0.010781486544367851
Delaware,Season peak percentage,percent,Bin,5.9,6,0.01033680959156012
Delaware,Season peak percentage,percent,Bin,6,6.1,0.009889423634497371
Delaware,Season peak percentage,percent,Bin,6.1,6.2,0.00944077723057282
Delaware,Season peak percentage,percent,Bin,6.2,6.3,0.008992373055770246
Delaware,Season peak percentage,percent,Bin,6.3,6.4,0.008545672096545581
Delaware,Season peak percentage,percent,Bin,6.4,6.5,0.008102143435746246
Delaware,Season peak percentage,percent,Bin,6.5,6.6,0.007663198261303953
Delaware,Season peak percentage,percent,Bin,6.6,6.7,0.007230236563838217
Delaware,Season peak percentage,percent,Bin,6.7,6.8,0.0068047227844752105
Delaware,Season peak percentage,percent,Bin,6.8,6.9,0.006387870947844527
Delaware,Season peak percentage,percent,Bin,6.9,7,0.005980862146356208
Delaware,Season peak percentage,percent,Bin,7,7.1,0.005584896970631625
Delaware,Season peak percentage,percent,Bin,7.1,7.2,0.005200924317203245
Delaware,Season peak percentage,percent,Bin,7.2,7.3,0.004830057580804659
Delaware,Season peak percentage,percent,Bin,7.3,7.4,0.004473134851305104
Delaware,Season peak percentage,percent,Bin,7.4,7.5,0.004130717387455237
Delaware,Season peak percentage,percent,Bin,7.5,7.6,0.0038034541347035386
Delaware,Season peak percentage,percent,Bin,7.6,7.7,0.003491809631762988
Delaware,Season peak percentage,percent,Bin,7.7,7.8,0.0031961054420974926
Delaware,Season peak percentage,percent,Bin,7.8,7.9,0.002916788393329992
Delaware,Season peak percentage,percent,Bin,7.9,8,0.0026537464829179875
Delaware,Season peak percentage,percent,Bin,8,8.1,0.002406897481110538
Delaware,Season peak percentage,percent,Bin,8.1,8.2,0.002176221613504474
Delaware,Season peak percentage,percent,Bin,8.2,8.3,0.00196136670446572
Delaware,Season peak percentage,percent,Bin,8.3,8.4,0.001762198687312075
Delaware,Season peak percentage,percent,Bin,8.4,8.5,0.0015782314380045877
Delaware,Season peak percentage,percent,Bin,8.5,8.6,0.0014088541745331067
Delaware,Season peak percentage,percent,Bin,8.6,8.7,0.0012535089592934957
Delaware,Season peak percentage,percent,Bin,8.7,8.8,0.0011116381927220864
Delaware,Season peak percentage,percent,Bin,8.8,8.9,9.825211757256273e-4
Delaware,Season peak percentage,percent,Bin,8.9,9,8.656227805531866e-4
Delaware,Season peak percentage,percent,Bin,9,9.1,7.600566684505412e-4
Delaware,Season peak percentage,percent,Bin,9.1,9.2,6.650767537744512e-4
Delaware,Season peak percentage,percent,Bin,9.2,9.3,5.799899891740324e-4
Delaware,Season peak percentage,percent,Bin,9.3,9.4,5.040566427459291e-4
Delaware,Season peak percentage,percent,Bin,9.4,9.5,4.3660346564757327e-4
Delaware,Season peak percentage,percent,Bin,9.5,9.6,3.76900787564089e-4
Delaware,Season peak percentage,percent,Bin,9.6,9.7,3.242203334991467e-4
Delaware,Season peak percentage,percent,Bin,9.7,9.8,2.7791493834073046e-4
Delaware,Season peak percentage,percent,Bin,9.8,9.9,2.3740619178940682e-4
Delaware,Season peak percentage,percent,Bin,9.9,10,2.020919467159835e-4
Delaware,Season peak percentage,percent,Bin,10,10.1,1.714543669531647e-4
Delaware,Season peak percentage,percent,Bin,10.1,10.2,1.4494638854410034e-4
Delaware,Season peak percentage,percent,Bin,10.2,10.3,1.2209538150697907e-4
Delaware,Season peak percentage,percent,Bin,10.3,10.4,1.0247848701113654e-4
Delaware,Season peak percentage,percent,Bin,10.4,10.5,8.571901807195621e-5
Delaware,Season peak percentage,percent,Bin,10.5,10.6,7.682326458962895e-5
Delaware,Season peak percentage,percent,Bin,10.6,10.7,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,10.7,10.8,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,10.8,10.9,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,10.9,11,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,11,11.1,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,11.1,11.2,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,11.2,11.3,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,11.3,11.4,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,11.4,11.5,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,11.5,11.6,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,11.6,11.7,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,11.7,11.8,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,11.8,11.9,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,11.9,12,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,12,12.1,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,12.1,12.2,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,12.2,12.3,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,12.3,12.4,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,12.4,12.5,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,12.5,12.6,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,12.6,12.7,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,12.7,12.8,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,12.8,12.9,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,12.9,13,7.675145067170822e-5
Delaware,Season peak percentage,percent,Bin,13,100,7.675145067170822e-5
Delaware,1 wk ahead,percent,Bin,0,0.1,0.01790753082915666
Delaware,1 wk ahead,percent,Bin,0.1,0.2,0.04940658576718445
Delaware,1 wk ahead,percent,Bin,0.2,0.3,0.06681367720827976
Delaware,1 wk ahead,percent,Bin,0.3,0.4,0.07915904182543038
Delaware,1 wk ahead,percent,Bin,0.4,0.5,0.08365427832865319
Delaware,1 wk ahead,percent,Bin,0.5,0.6,0.0814467194850131
Delaware,1 wk ahead,percent,Bin,0.6,0.7,0.0766862831652286
Delaware,1 wk ahead,percent,Bin,0.7,0.8,0.07335510538655274
Delaware,1 wk ahead,percent,Bin,0.8,0.9,0.07260444190165177
Delaware,1 wk ahead,percent,Bin,0.9,1,0.0725866305359818
Delaware,1 wk ahead,percent,Bin,1,1.1,0.07028963178767268
Delaware,1 wk ahead,percent,Bin,1.1,1.2,0.06359507601171614
Delaware,1 wk ahead,percent,Bin,1.2,1.3,0.05240322848190551
Delaware,1 wk ahead,percent,Bin,1.3,1.4,0.038603087308090846
Delaware,1 wk ahead,percent,Bin,1.4,1.5,0.02506028219298582
Delaware,1 wk ahead,percent,Bin,1.5,1.6,0.014178790848313916
Delaware,1 wk ahead,percent,Bin,1.6,1.7,0.006934444995701345
Delaware,1 wk ahead,percent,Bin,1.7,1.8,0.002914516896861731
Delaware,1 wk ahead,percent,Bin,1.8,1.9,0.0010485262551246323
Delaware,1 wk ahead,percent,Bin,1.9,2,4.669993149147683e-4
Delaware,1 wk ahead,percent,Bin,2,2.1,4.584245177799992e-4
Delaware,1 wk ahead,percent,Bin,2.1,2.2,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,2.2,2.3,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,2.3,2.4,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,2.4,2.5,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,2.5,2.6,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,2.6,2.7,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,2.7,2.8,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,2.8,2.9,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,2.9,3,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,3,3.1,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,3.1,3.2,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,3.2,3.3,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,3.3,3.4,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,3.4,3.5,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,3.5,3.6,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,3.6,3.7,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,3.7,3.8,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,3.8,3.9,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,3.9,4,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,4,4.1,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,4.1,4.2,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,4.2,4.3,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,4.3,4.4,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,4.4,4.5,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,4.5,4.6,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,4.6,4.7,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,4.7,4.8,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,4.8,4.9,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,4.9,5,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,5,5.1,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,5.1,5.2,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,5.2,5.3,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,5.3,5.4,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,5.4,5.5,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,5.5,5.6,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,5.6,5.7,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,5.7,5.8,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,5.8,5.9,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,5.9,6,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,6,6.1,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,6.1,6.2,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,6.2,6.3,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,6.3,6.4,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,6.4,6.5,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,6.5,6.6,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,6.6,6.7,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,6.7,6.8,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,6.8,6.9,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,6.9,7,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,7,7.1,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,7.1,7.2,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,7.2,7.3,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,7.3,7.4,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,7.4,7.5,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,7.5,7.6,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,7.6,7.7,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,7.7,7.8,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,7.8,7.9,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,7.9,8,4.5842451777999816e-4
Delaware,1 wk ahead,percent,Bin,8,8.1,4.584245177800022e-4
Delaware,1 wk ahead,percent,Bin,8.1,8.2,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,8.2,8.3,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,8.3,8.4,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,8.4,8.5,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,8.5,8.6,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,8.6,8.7,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,8.7,8.8,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,8.8,8.9,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,8.9,9,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,9,9.1,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,9.1,9.2,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,9.2,9.3,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,9.3,9.4,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,9.4,9.5,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,9.5,9.6,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,9.6,9.7,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,9.7,9.8,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,9.8,9.9,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,9.9,10,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,10,10.1,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,10.1,10.2,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,10.2,10.3,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,10.3,10.4,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,10.4,10.5,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,10.5,10.6,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,10.6,10.7,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,10.7,10.8,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,10.8,10.9,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,10.9,11,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,11,11.1,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,11.1,11.2,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,11.2,11.3,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,11.3,11.4,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,11.4,11.5,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,11.5,11.6,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,11.6,11.7,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,11.7,11.8,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,11.8,11.9,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,11.9,12,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,12,12.1,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,12.1,12.2,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,12.2,12.3,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,12.3,12.4,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,12.4,12.5,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,12.5,12.6,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,12.6,12.7,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,12.7,12.8,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,12.8,12.9,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,12.9,13,4.584245177800063e-4
Delaware,1 wk ahead,percent,Bin,13,100,4.584245177800063e-4
Delaware,2 wk ahead,percent,Bin,0,0.1,0.0069771936914877096
Delaware,2 wk ahead,percent,Bin,0.1,0.2,0.022766702693900027
Delaware,2 wk ahead,percent,Bin,0.2,0.3,0.036911072724197365
Delaware,2 wk ahead,percent,Bin,0.3,0.4,0.050902104326383854
Delaware,2 wk ahead,percent,Bin,0.4,0.5,0.061183011030637315
Delaware,2 wk ahead,percent,Bin,0.5,0.6,0.06577455822586362
Delaware,2 wk ahead,percent,Bin,0.6,0.7,0.06431299571327345
Delaware,2 wk ahead,percent,Bin,0.7,0.8,0.05741843904184008
Delaware,2 wk ahead,percent,Bin,0.8,0.9,0.04742447617121114
Delaware,2 wk ahead,percent,Bin,0.9,1,0.03925104669300358
Delaware,2 wk ahead,percent,Bin,1,1.1,0.03864154357027186
Delaware,2 wk ahead,percent,Bin,1.1,1.2,0.04808893742984834
Delaware,2 wk ahead,percent,Bin,1.2,1.3,0.06392868083763502
Delaware,2 wk ahead,percent,Bin,1.3,1.4,0.07758444235963434
Delaware,2 wk ahead,percent,Bin,1.4,1.5,0.08072258514898503
Delaware,2 wk ahead,percent,Bin,1.5,1.6,0.07067623892817847
Delaware,2 wk ahead,percent,Bin,1.6,1.7,0.05176854515880805
Delaware,2 wk ahead,percent,Bin,1.7,1.8,0.03162329803788466
Delaware,2 wk ahead,percent,Bin,1.8,1.9,0.01606300133287052
Delaware,2 wk ahead,percent,Bin,1.9,2,0.006764158287738448
Delaware,2 wk ahead,percent,Bin,2,2.1,0.0023544075162386783
Delaware,2 wk ahead,percent,Bin,2.1,2.2,7.211122678381747e-4
Delaware,2 wk ahead,percent,Bin,2.2,2.3,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,2.3,2.4,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,2.4,2.5,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,2.5,2.6,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,2.6,2.7,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,2.7,2.8,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,2.8,2.9,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,2.9,3,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,3,3.1,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,3.1,3.2,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,3.2,3.3,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,3.3,3.4,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,3.4,3.5,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,3.5,3.6,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,3.6,3.7,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,3.7,3.8,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,3.8,3.9,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,3.9,4,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,4,4.1,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,4.1,4.2,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,4.2,4.3,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,4.3,4.4,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,4.4,4.5,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,4.5,4.6,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,4.6,4.7,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,4.7,4.8,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,4.8,4.9,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,4.9,5,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,5,5.1,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,5.1,5.2,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,5.2,5.3,5.334077872685295e-4
Delaware,2 wk ahead,percent,Bin,5.3,5.4,5.334077872685295e-4
